electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3
0.10265,0.14725,0.102,0.0995
0.1003199999999999,0.15431,0.09603,0.09658
0.09768,0.15972,0.08801,0.098
0.09887,0.1495399999999999,0.08576,0.10075
0.0992,0.12553,0.07976,0.106
0.107,0.10361,0.07225,0.13128
0.14725,0.102,0.08801,0.145
0.15431,0.09603,0.0960999999999999,0.1568899999999999
0.15972,0.08801,0.13261,0.1589
0.1495399999999999,0.08576,0.13816,0.14778
0.12553,0.07976,0.12081,0.12795
0.10361,0.07225,0.11387,0.12922
0.102,0.08801,0.0995,0.11226
0.09603,0.0960999999999999,0.09658,0.10735
0.08801,0.13261,0.098,0.10175
0.08576,0.13816,0.10075,0.10041
0.07976,0.12081,0.106,0.09727
0.07225,0.11387,0.13128,0.09727
0.08801,0.0995,0.145,0.1
0.0960999999999999,0.09658,0.1568899999999999,0.12406
0.13261,0.098,0.1589,0.14553
0.13816,0.10075,0.14778,0.15638
0.12081,0.106,0.12795,0.14851
0.11387,0.13128,0.12922,0.1351699999999999
0.0995,0.145,0.11226,0.12561
0.09658,0.1568899999999999,0.10735,0.12535
0.098,0.1589,0.10175,0.12364
0.10075,0.14778,0.10041,0.125
0.106,0.12795,0.09727,0.127
0.13128,0.12922,0.09727,0.14821
0.145,0.11226,0.1,0.16381
0.1568899999999999,0.10735,0.12406,0.17292
0.1589,0.10175,0.14553,0.19
0.14778,0.10041,0.15638,0.1603899999999999
0.12795,0.09727,0.14851,0.14851
0.12922,0.09727,0.1351699999999999,0.13127
0.11226,0.1,0.12561,0.1249599999999999
0.10735,0.12406,0.12535,0.11928
0.10175,0.14553,0.12364,0.11452
0.10041,0.15638,0.125,0.10991
0.09727,0.14851,0.127,0.10661
0.09727,0.1351699999999999,0.14821,0.10563
0.1,0.12561,0.16381,0.116
0.12406,0.12535,0.17292,0.13031
0.14553,0.12364,0.19,0.14646
0.15638,0.125,0.1603899999999999,0.1550099999999999
0.14851,0.127,0.14851,0.14142
0.1351699999999999,0.14821,0.13127,0.13061
0.12561,0.16381,0.1249599999999999,0.116
0.12535,0.17292,0.11928,0.11456
0.12364,0.19,0.11452,0.11375
0.125,0.1603899999999999,0.10991,0.11
0.127,0.14851,0.10661,0.1104
0.14821,0.13127,0.10563,0.13274
0.16381,0.1249599999999999,0.116,0.1553899999999999
0.17292,0.11928,0.13031,0.178
0.19,0.11452,0.14646,0.1993899999999999
0.1603899999999999,0.10991,0.1550099999999999,0.19038
0.14851,0.10661,0.14142,0.1679
0.13127,0.10563,0.13061,0.13992
0.1249599999999999,0.116,0.116,0.13061
0.11928,0.13031,0.11456,0.13905
0.11452,0.14646,0.11375,0.13529
0.10991,0.1550099999999999,0.11,0.12606
0.10661,0.14142,0.1104,0.10923
0.10563,0.13061,0.13274,0.104
0.116,0.116,0.1553899999999999,0.1087399999999999
0.13031,0.11456,0.178,0.117
0.14646,0.11375,0.1993899999999999,0.13939
0.1550099999999999,0.11,0.19038,0.14186
0.14142,0.1104,0.1679,0.12747
0.13061,0.13274,0.13992,0.1133
0.116,0.1553899999999999,0.13061,0.106
0.11456,0.178,0.13905,0.106
0.11375,0.1993899999999999,0.13529,0.10298
0.11,0.19038,0.12606,0.1
0.1104,0.1679,0.10923,0.1005
0.13274,0.13992,0.104,0.11
0.1553899999999999,0.13061,0.1087399999999999,0.13529
0.178,0.13905,0.117,0.1383899999999999
0.1993899999999999,0.13529,0.13939,0.14239
0.19038,0.12606,0.14186,0.1459
0.1679,0.10923,0.12747,0.13609
0.13992,0.104,0.1133,0.1241599999999999
0.13061,0.1087399999999999,0.106,0.09933
0.13905,0.117,0.106,0.12357
0.13529,0.13939,0.10298,0.097
0.12606,0.14186,0.1,0.0906899999999999
0.10923,0.12747,0.1005,0.08998
0.104,0.1133,0.11,0.08998
0.1087399999999999,0.106,0.13529,0.089
0.117,0.106,0.1383899999999999,0.08998
0.13939,0.10298,0.14239,0.08764
0.14186,0.1,0.1459,0.089
0.12747,0.1005,0.13609,0.08741
0.1133,0.11,0.1241599999999999,0.08263
0.106,0.13529,0.09933,0.08018
0.106,0.1383899999999999,0.12357,0.0783199999999999
0.10298,0.14239,0.097,0.07816
0.1,0.1459,0.0906899999999999,0.07816
0.1005,0.13609,0.08998,0.0783199999999999
0.11,0.1241599999999999,0.08998,0.0829
0.13529,0.09933,0.089,0.11699
0.1383899999999999,0.12357,0.08998,0.14656
0.14239,0.097,0.08764,0.1614499999999999
0.1459,0.0906899999999999,0.089,0.17744
0.13609,0.08998,0.08741,0.16218
0.1241599999999999,0.08998,0.08263,0.14926
0.09933,0.089,0.08018,0.14252
0.12357,0.08998,0.0783199999999999,0.14286
0.097,0.08764,0.07816,0.13529
0.0906899999999999,0.089,0.07816,0.13001
0.08998,0.08741,0.0783199999999999,0.127
0.08998,0.08263,0.0829,0.13407
0.089,0.08018,0.11699,0.13529
0.08998,0.0783199999999999,0.14656,0.13529
0.08764,0.07816,0.1614499999999999,0.143
0.089,0.07816,0.17744,0.13727
0.08741,0.0783199999999999,0.16218,0.12737
0.08263,0.0829,0.14926,0.11133
0.08018,0.11699,0.14252,0.106
0.0783199999999999,0.14656,0.14286,0.10499
0.07816,0.1614499999999999,0.13529,0.106
0.07816,0.17744,0.13001,0.104
0.0783199999999999,0.16218,0.127,0.10156
0.0829,0.14926,0.13407,0.1113799999999999
0.11699,0.14252,0.13529,0.13548
0.14656,0.14286,0.13529,0.1606
0.1614499999999999,0.13529,0.143,0.17023
0.17744,0.13001,0.13727,0.1582599999999999
0.16218,0.127,0.12737,0.1508
0.14926,0.13407,0.11133,0.1555699999999999
0.14252,0.13529,0.106,0.13687
0.14286,0.13529,0.10499,0.1492899999999999
0.13529,0.143,0.106,0.14093
0.13001,0.13727,0.104,0.12766
0.127,0.12737,0.10156,0.1245199999999999
0.13407,0.11133,0.1113799999999999,0.11599
0.13529,0.106,0.13548,0.14492
0.13529,0.10499,0.1606,0.14093
0.143,0.106,0.17023,0.1554799999999999
0.13727,0.104,0.1582599999999999,0.17
0.12737,0.10156,0.1508,0.17277
0.11133,0.1113799999999999,0.1555699999999999,0.15981
0.106,0.13548,0.13687,0.15017
0.10499,0.1606,0.1492899999999999,0.14093
0.106,0.17023,0.14093,0.11952
0.104,0.1582599999999999,0.12766,0.11547
0.10156,0.1508,0.1245199999999999,0.11522
0.1113799999999999,0.1555699999999999,0.11599,0.11988
0.13548,0.13687,0.14492,0.14867
0.1606,0.1492899999999999,0.14093,0.1554799999999999
0.17023,0.14093,0.1554799999999999,0.15563
0.1582599999999999,0.12766,0.17,0.15981
0.1508,0.1245199999999999,0.17277,0.14867
0.1555699999999999,0.11599,0.15981,0.11595
0.13687,0.14492,0.15017,0.10757
0.1492899999999999,0.14093,0.14093,0.11
0.14093,0.1554799999999999,0.11952,0.0939
0.12766,0.17,0.11547,0.09036
0.1245199999999999,0.17277,0.11522,0.08995
0.11599,0.15981,0.11988,0.087
0.14492,0.15017,0.14867,0.087
0.14093,0.14093,0.1554799999999999,0.0920999999999999
0.1554799999999999,0.11952,0.15563,0.1035
0.17,0.11547,0.15981,0.11781
0.17277,0.11522,0.14867,0.11497
0.15981,0.11988,0.11595,0.1011
0.15017,0.14867,0.10757,0.0959
0.14093,0.1554799999999999,0.11,0.0945
0.11952,0.15563,0.0939,0.0939
0.11547,0.15981,0.09036,0.0939
0.11522,0.14867,0.08995,0.0952
0.11988,0.11595,0.087,0.105
0.14867,0.10757,0.087,0.12707
0.1554799999999999,0.11,0.0920999999999999,0.145
0.15563,0.0939,0.1035,0.15
0.15981,0.09036,0.11781,0.1548
0.14867,0.08995,0.11497,0.15227
0.11595,0.087,0.1011,0.13153
0.10757,0.087,0.0959,0.105
0.11,0.0920999999999999,0.0945,0.0905199999999999
0.0939,0.1035,0.0939,0.087
0.09036,0.11781,0.0939,0.085
0.08995,0.11497,0.0952,0.08492
0.087,0.1011,0.105,0.0844
0.087,0.0959,0.12707,0.0849
0.0920999999999999,0.0945,0.145,0.08926
0.1035,0.0939,0.15,0.1165
0.11781,0.0939,0.1548,0.12484
0.11497,0.0952,0.15227,0.12653
0.1011,0.105,0.13153,0.11115
0.0959,0.12707,0.105,0.11115
0.0945,0.145,0.0905199999999999,0.10069
0.0939,0.15,0.087,0.096
0.0939,0.1548,0.085,0.09678
0.0952,0.15227,0.08492,0.102
0.105,0.13153,0.0844,0.11115
0.12707,0.105,0.0849,0.11115
0.145,0.0905199999999999,0.08926,0.12
0.15,0.087,0.1165,0.12128
0.1548,0.085,0.12484,0.12195
0.15227,0.08492,0.12653,0.12198
0.13153,0.0844,0.11115,0.11028
0.105,0.0849,0.11115,0.08602
0.0905199999999999,0.08926,0.10069,0.04997
0.087,0.1165,0.096,0.028
0.085,0.12484,0.09678,0.014
0.08492,0.12653,0.102,0.01
0.0844,0.11115,0.11115,0.01
0.0849,0.11115,0.11115,0.02878
0.08926,0.10069,0.12,0.05417
0.1165,0.096,0.12128,0.08974
0.12484,0.09678,0.12195,0.0929599999999999
0.12653,0.102,0.12198,0.08974
0.11115,0.11115,0.11028,0.0789
0.11115,0.11115,0.08602,0.075
0.10069,0.12,0.04997,0.0702
0.096,0.12128,0.028,0.0693
0.09678,0.12195,0.014,0.07
0.102,0.12198,0.01,0.08
0.11115,0.11028,0.01,0.08997
0.11115,0.08602,0.02878,0.10295
0.12,0.04997,0.05417,0.12753
0.12128,0.028,0.08974,0.13157
0.12195,0.014,0.0929599999999999,0.13523
0.12198,0.01,0.08974,0.138
0.11028,0.01,0.0789,0.13157
0.08602,0.02878,0.075,0.12682
0.04997,0.05417,0.0702,0.11259
0.028,0.08974,0.0693,0.10997
0.014,0.0929599999999999,0.07,0.11244
0.01,0.08974,0.08,0.11262
0.01,0.0789,0.08997,0.11356
0.02878,0.075,0.10295,0.11805
0.05417,0.0702,0.12753,0.11966
0.08974,0.0693,0.13157,0.1179
0.0929599999999999,0.07,0.13523,0.1179
0.08974,0.08,0.138,0.12881
0.0789,0.08997,0.13157,0.12321
0.075,0.10295,0.12682,0.12
0.0702,0.12753,0.11259,0.12
0.0693,0.13157,0.10997,0.10776
0.07,0.13523,0.11244,0.09
0.08,0.138,0.11262,0.085
0.08997,0.13157,0.11356,0.08767
0.10295,0.12682,0.11805,0.1079899999999999
0.12753,0.11259,0.11966,0.1074899999999999
0.13157,0.10997,0.1179,0.11
0.13523,0.11244,0.1179,0.11
0.138,0.11262,0.12881,0.10572
0.13157,0.11356,0.12321,0.105
0.12682,0.11805,0.12,0.087
0.11259,0.11966,0.12,0.06387
0.10997,0.1179,0.10776,0.0514
0.11244,0.1179,0.09,0.05
0.11262,0.12881,0.085,0.05
0.11356,0.12321,0.08767,0.05
0.11805,0.12,0.1079899999999999,0.05
0.11966,0.12,0.1074899999999999,0.0514
0.1179,0.10776,0.11,0.05969
0.1179,0.09,0.11,0.0608299999999999
0.12881,0.085,0.10572,0.052
0.12321,0.08767,0.105,0.049
0.12,0.1079899999999999,0.087,0.025
0.12,0.1074899999999999,0.06387,0.022
0.10776,0.11,0.0514,0.0335
0.09,0.11,0.05,0.04311
0.085,0.10572,0.05,0.0479
0.08767,0.105,0.05,0.0514
0.1079899999999999,0.087,0.05,0.09914
0.1074899999999999,0.06387,0.0514,0.118
0.11,0.0514,0.05969,0.12021
0.11,0.05,0.0608299999999999,0.123
0.10572,0.05,0.052,0.1217
0.105,0.05,0.049,0.11401
0.087,0.05,0.025,0.11
0.06387,0.0514,0.022,0.094
0.0514,0.05969,0.0335,0.0795
0.05,0.0608299999999999,0.04311,0.06537
0.05,0.052,0.0479,0.0634
0.05,0.049,0.0514,0.065
0.05,0.025,0.09914,0.06652
0.0514,0.022,0.118,0.08999
0.05969,0.0335,0.12021,0.098
0.0608299999999999,0.04311,0.123,0.1
0.052,0.0479,0.1217,0.10206
0.049,0.0514,0.11401,0.1
0.025,0.09914,0.11,0.095
0.022,0.118,0.094,0.0881
0.0335,0.12021,0.0795,0.0899
0.04311,0.123,0.06537,0.078
0.0479,0.1217,0.0634,0.06652
0.0514,0.11401,0.065,0.09978
0.09914,0.11,0.06652,0.11
0.118,0.094,0.08999,0.12174
0.12021,0.0795,0.098,0.15
0.123,0.06537,0.1,0.15796
0.1217,0.0634,0.10206,0.13472
0.11401,0.065,0.1,0.111
0.11,0.06652,0.095,0.09132
0.094,0.08999,0.0881,0.09784
0.0795,0.098,0.0899,0.06772
0.06537,0.1,0.078,0.0594
0.0634,0.10206,0.06652,0.0522
0.065,0.1,0.09978,0.0507
0.06652,0.095,0.11,0.0514
0.08999,0.0881,0.12174,0.06
0.098,0.0899,0.15,0.0986
0.1,0.078,0.15796,0.10132
0.10206,0.06652,0.13472,0.10184
0.1,0.09978,0.111,0.09854
0.095,0.11,0.09132,0.09784
0.0881,0.12174,0.09784,0.09854
0.0899,0.15,0.06772,0.09784
0.078,0.15796,0.0594,0.08023
0.06652,0.13472,0.0522,0.06772
0.09978,0.111,0.0507,0.0675699999999999
0.11,0.09132,0.0514,0.08023
0.12174,0.09784,0.06,0.09854
0.15,0.06772,0.0986,0.09501
0.15796,0.0594,0.10132,0.09501
0.13472,0.0522,0.10184,0.09784
0.111,0.0507,0.09854,0.06752
0.09132,0.0514,0.09784,0.052
0.09784,0.06,0.09854,0.0489
0.06772,0.0986,0.09784,0.048
0.0594,0.10132,0.08023,0.048
0.0522,0.10184,0.06772,0.0472
0.0507,0.09854,0.0675699999999999,0.0472
0.0514,0.09784,0.08023,0.0489
0.06,0.09854,0.09854,0.0528999999999999
0.0986,0.09784,0.09501,0.09
0.10132,0.08023,0.09501,0.1
0.10184,0.06772,0.09784,0.09963
0.09854,0.0675699999999999,0.06752,0.0842
0.09784,0.08023,0.052,0.06637
0.09854,0.09854,0.0489,0.0627
0.09784,0.09501,0.048,0.0605
0.08023,0.09501,0.048,0.062
0.06772,0.09784,0.0472,0.06637
0.0675699999999999,0.06752,0.0472,0.07951
0.08023,0.052,0.0489,0.099
0.09854,0.0489,0.0528999999999999,0.1032
0.09501,0.048,0.09,0.108
0.09501,0.048,0.1,0.10759
0.09784,0.0472,0.09963,0.1
0.06752,0.0472,0.0842,0.07969
0.052,0.0489,0.06637,0.0507
0.0489,0.0528999999999999,0.0627,0.07
0.048,0.09,0.0605,0.01638
0.048,0.1,0.062,0.01
0.0472,0.09963,0.06637,0.00411
0.0472,0.0842,0.07951,0.00411
0.0489,0.06637,0.099,0.008
0.0528999999999999,0.0627,0.1032,0.04599
0.09,0.0605,0.108,0.086
0.1,0.062,0.10759,0.096
0.09963,0.06637,0.1,0.09784
0.0842,0.07951,0.07969,0.096
0.06637,0.099,0.0507,0.09653
0.0627,0.1032,0.07,0.098
0.0605,0.108,0.01638,0.1
0.062,0.10759,0.01,0.102
0.06637,0.1,0.00411,0.11101
0.07951,0.07969,0.00411,0.13
0.099,0.0507,0.008,0.1349199999999999
0.1032,0.07,0.04599,0.14
0.108,0.01638,0.086,0.14859
0.10759,0.01,0.096,0.16
0.1,0.00411,0.09784,0.15
0.07969,0.00411,0.096,0.142
0.0507,0.008,0.09653,0.12534
0.07,0.04599,0.098,0.14314
0.01638,0.086,0.1,0.12129
0.01,0.096,0.102,0.1161
0.00411,0.09784,0.11101,0.11202
0.00411,0.096,0.13,0.11097
0.008,0.09653,0.1349199999999999,0.11097
0.04599,0.098,0.14,0.125
0.086,0.1,0.14859,0.145
0.096,0.102,0.16,0.1356399999999999
0.09784,0.11101,0.15,0.13193
0.096,0.13,0.142,0.12128
0.09653,0.1349199999999999,0.12534,0.11472
0.098,0.14,0.14314,0.11615
0.1,0.14859,0.12129,0.11959
0.102,0.16,0.1161,0.12018
0.11101,0.15,0.11202,0.13
0.13,0.142,0.11097,0.14864
0.1349199999999999,0.12534,0.11097,0.1530099999999999
0.14,0.14314,0.125,0.1641
0.14859,0.12129,0.145,0.19
0.16,0.1161,0.1356399999999999,0.19576
0.15,0.11202,0.13193,0.18699
0.142,0.11097,0.12128,0.15216
0.12534,0.11097,0.11472,0.141
0.14314,0.125,0.11615,0.1500999999999999
0.12129,0.145,0.11959,0.1331
0.1161,0.1356399999999999,0.12018,0.11635
0.11202,0.13193,0.13,0.10844
0.11097,0.12128,0.14864,0.10623
0.11097,0.11472,0.1530099999999999,0.11019
0.125,0.11615,0.1641,0.12021
0.145,0.11959,0.19,0.145
0.1356399999999999,0.12018,0.19576,0.1563
0.13193,0.13,0.18699,0.1549499999999999
0.12128,0.14864,0.15216,0.15932
0.11472,0.1530099999999999,0.141,0.15162
0.11615,0.1641,0.1500999999999999,0.12621
0.11959,0.19,0.1331,0.11833
0.12018,0.19576,0.11635,0.10651
0.13,0.18699,0.10844,0.10951
0.14864,0.15216,0.10623,0.14343
0.1530099999999999,0.141,0.11019,0.165
0.1641,0.1500999999999999,0.12021,0.16662
0.19,0.1331,0.145,0.17674
0.19576,0.11635,0.1563,0.18261
0.18699,0.10844,0.1549499999999999,0.1713
0.15216,0.10623,0.15932,0.15891
0.141,0.11019,0.15162,0.1564499999999999
0.1500999999999999,0.12021,0.12621,0.13942
0.1331,0.145,0.11833,0.105
0.11635,0.1563,0.10651,0.1110999999999999
0.10844,0.1549499999999999,0.10951,0.10496
0.10623,0.15932,0.14343,0.10418
0.11019,0.15162,0.165,0.10451
0.12021,0.12621,0.16662,0.121
0.145,0.11833,0.17674,0.125
0.1563,0.10651,0.18261,0.13593
0.1549499999999999,0.10951,0.1713,0.13942
0.15932,0.14343,0.15891,0.12097
0.15162,0.165,0.1564499999999999,0.10418
0.12621,0.16662,0.13942,0.10265
0.11833,0.17674,0.105,0.10496
0.10651,0.18261,0.1110999999999999,0.10451
0.10951,0.1713,0.10496,0.10451
0.14343,0.15891,0.10418,0.14399
0.165,0.1564499999999999,0.10451,0.1557599999999999
0.16662,0.13942,0.121,0.1698899999999999
0.17674,0.105,0.125,0.1713
0.18261,0.1110999999999999,0.13593,0.17501
0.1713,0.10496,0.13942,0.17082
0.15891,0.10418,0.12097,0.1557599999999999
0.1564499999999999,0.10451,0.10418,0.15024
0.13942,0.121,0.10265,0.14058
0.105,0.125,0.10496,0.135
0.1110999999999999,0.13593,0.10451,0.12201
0.10496,0.13942,0.10451,0.0994
0.10418,0.12097,0.14399,0.0994
0.10451,0.10418,0.1557599999999999,0.0994
0.121,0.10265,0.1698899999999999,0.101
0.125,0.10496,0.1713,0.112
0.13593,0.10451,0.17501,0.108
0.13942,0.10451,0.17082,0.1008
0.12097,0.14399,0.1557599999999999,0.095
0.10418,0.1557599999999999,0.15024,0.092
0.10265,0.1698899999999999,0.14058,0.09237
0.10496,0.1713,0.135,0.0994
0.10451,0.17501,0.12201,0.1
0.10451,0.17082,0.0994,0.1
0.14399,0.1557599999999999,0.0994,0.11295
0.1557599999999999,0.15024,0.0994,0.14502
0.1698899999999999,0.14058,0.101,0.156
0.1713,0.135,0.112,0.15627
0.17501,0.12201,0.108,0.15372
0.17082,0.0994,0.1008,0.14571
0.1557599999999999,0.0994,0.095,0.135
0.15024,0.0994,0.092,0.108
0.14058,0.101,0.09237,0.09991
0.135,0.112,0.0994,0.09237
0.12201,0.108,0.1,0.09
0.0994,0.1008,0.1,0.08618
0.0994,0.095,0.11295,0.07958
0.0994,0.092,0.14502,0.0770999999999999
0.101,0.09237,0.156,0.0886
0.112,0.0994,0.15627,0.09891
0.108,0.1,0.15372,0.12
0.1008,0.1,0.14571,0.09891
0.095,0.11295,0.135,0.09
0.092,0.14502,0.108,0.08785
0.09237,0.156,0.09991,0.07923
0.0994,0.15627,0.09237,0.06588
0.1,0.15372,0.09,0.06588
0.1,0.14571,0.08618,0.08014
0.11295,0.135,0.07958,0.0914
0.14502,0.108,0.0770999999999999,0.1110999999999999
0.156,0.09991,0.0886,0.14083
0.15627,0.09237,0.09891,0.1505699999999999
0.15372,0.09,0.12,0.1659
0.14571,0.08618,0.09891,0.156
0.135,0.07958,0.09,0.1394
0.108,0.0770999999999999,0.08785,0.125
0.09991,0.0886,0.07923,0.11
0.09237,0.09891,0.06588,0.09737
0.09,0.12,0.06588,0.0940699999999999
0.08618,0.09891,0.08014,0.093
0.07958,0.09,0.0914,0.092
0.0770999999999999,0.08785,0.1110999999999999,0.093
0.0886,0.07923,0.14083,0.10504
0.09891,0.06588,0.1505699999999999,0.13627
0.12,0.06588,0.1659,0.13627
0.09891,0.08014,0.156,0.1115
0.09,0.0914,0.1394,0.09622
0.08785,0.1110999999999999,0.125,0.09622
0.07923,0.14083,0.11,0.09804
0.06588,0.1505699999999999,0.09737,0.09804
0.06588,0.1659,0.0940699999999999,0.0975
0.08014,0.156,0.093,0.09804
0.0914,0.1394,0.092,0.13
0.1110999999999999,0.125,0.093,0.14476
0.14083,0.11,0.10504,0.16622
0.1505699999999999,0.09737,0.13627,0.185
0.1659,0.0940699999999999,0.13627,0.1904199999999999
0.156,0.093,0.1115,0.16703
0.1394,0.092,0.09622,0.14456
0.125,0.093,0.09622,0.1364199999999999
0.11,0.10504,0.09804,0.133
0.09737,0.13627,0.09804,0.13
0.0940699999999999,0.13627,0.0975,0.13507
0.093,0.1115,0.09804,0.13463
0.092,0.09622,0.13,0.13147
0.093,0.09622,0.14476,0.13507
0.10504,0.09804,0.16622,0.13507
0.13627,0.09804,0.185,0.14644
0.13627,0.0975,0.1904199999999999,0.15636
0.1115,0.09804,0.16703,0.15114
0.09622,0.13,0.14456,0.1483
0.09622,0.14476,0.1364199999999999,0.1483
0.09804,0.16622,0.133,0.14845
0.09804,0.185,0.13,0.14845
0.0975,0.1904199999999999,0.13507,0.1448
0.09804,0.16703,0.13463,0.1483
0.13,0.14456,0.13147,0.1510399999999999
0.14476,0.1364199999999999,0.13507,0.175
0.16622,0.133,0.13507,0.1800699999999999
0.185,0.13,0.14644,0.18583
0.1904199999999999,0.13507,0.15636,0.186
0.16703,0.13463,0.15114,0.186
0.14456,0.13147,0.1483,0.1596399999999999
0.1364199999999999,0.13507,0.1483,0.13147
0.133,0.13507,0.14845,0.15184
0.13,0.14644,0.14845,0.13222
0.13507,0.15636,0.1448,0.13426
0.13463,0.15114,0.1483,0.13426
0.13147,0.1483,0.1510399999999999,0.1234099999999999
0.13507,0.1483,0.175,0.13101
0.13507,0.14845,0.1800699999999999,0.145
0.14644,0.14845,0.18583,0.15242
0.15636,0.1448,0.186,0.1621399999999999
0.15114,0.1483,0.186,0.161
0.1483,0.1510399999999999,0.1596399999999999,0.14842
0.1483,0.175,0.13147,0.148
0.14845,0.1800699999999999,0.15184,0.147
0.14845,0.18583,0.13222,0.15338
0.1448,0.186,0.13426,0.15106
0.1483,0.186,0.13426,0.15184
0.1510399999999999,0.1596399999999999,0.1234099999999999,0.14721
0.175,0.13147,0.13101,0.16144
0.1800699999999999,0.15184,0.145,0.1681399999999999
0.18583,0.13222,0.15242,0.17232
0.186,0.13426,0.1621399999999999,0.1758
0.186,0.13426,0.161,0.16434
0.1596399999999999,0.1234099999999999,0.14842,0.15103
0.13147,0.13101,0.148,0.13426
0.15184,0.145,0.147,0.12
0.13222,0.15242,0.15338,0.1152
0.13426,0.1621399999999999,0.15106,0.11023
0.13426,0.161,0.15184,0.11
0.1234099999999999,0.14842,0.14721,0.11023
0.13101,0.148,0.16144,0.11598
0.145,0.147,0.1681399999999999,0.12498
0.15242,0.15338,0.17232,0.13951
0.1621399999999999,0.15106,0.1758,0.13971
0.161,0.15184,0.16434,0.121
0.14842,0.14721,0.15103,0.09936
0.148,0.16144,0.13426,0.09179
0.147,0.1681399999999999,0.12,0.095
0.15338,0.17232,0.1152,0.11598
0.15106,0.1758,0.11023,0.11023
0.15184,0.16434,0.11,0.0996
0.14721,0.15103,0.11023,0.12498
0.16144,0.13426,0.11598,0.15338
0.1681399999999999,0.12,0.12498,0.17057
0.17232,0.1152,0.13951,0.17057
0.1758,0.11023,0.13971,0.17195
0.16434,0.11,0.121,0.16171
0.15103,0.11023,0.09936,0.1508199999999999
0.13426,0.11598,0.09179,0.14011
0.12,0.12498,0.095,0.13101
0.1152,0.13951,0.11598,0.115
0.11023,0.13971,0.11023,0.10452
0.11,0.121,0.0996,0.10348
0.11023,0.09936,0.12498,0.105
0.11598,0.09179,0.15338,0.105
0.12498,0.095,0.17057,0.1100199999999999
0.13951,0.11598,0.17057,0.1191
0.13971,0.11023,0.17195,0.13146
0.121,0.0996,0.16171,0.13101
0.09936,0.12498,0.1508199999999999,0.11895
0.09179,0.15338,0.14011,0.10689
0.095,0.17057,0.13101,0.10376
0.11598,0.17057,0.115,0.11
0.11023,0.17195,0.10452,0.11019
0.0996,0.16171,0.10348,0.11019
0.12498,0.1508199999999999,0.105,0.105
0.15338,0.14011,0.105,0.1191
0.17057,0.13101,0.1100199999999999,0.14
0.17057,0.115,0.1191,0.14481
0.17195,0.10452,0.13146,0.1459
0.16171,0.10348,0.13101,0.14301
0.1508199999999999,0.105,0.11895,0.13587
0.14011,0.105,0.10689,0.13125
0.13101,0.1100199999999999,0.10376,0.18095
0.115,0.1191,0.11,0.175
0.10452,0.13146,0.11019,0.175
0.10348,0.13101,0.11019,0.17095
0.105,0.11895,0.105,0.168
0.105,0.10689,0.1191,0.168
0.1100199999999999,0.10376,0.14,0.17636
0.1191,0.11,0.14481,0.17651
0.13146,0.11019,0.1459,0.17672
0.13101,0.11019,0.14301,0.1840099999999999
0.11895,0.105,0.13587,0.18076
0.10689,0.1191,0.13125,0.17651
0.10376,0.14,0.18095,0.1718
0.11,0.14481,0.175,0.175
0.11019,0.1459,0.175,0.17636
0.11019,0.14301,0.17095,0.17636
0.105,0.13587,0.168,0.1879
0.1191,0.13125,0.168,0.21028
0.14,0.18095,0.17636,0.237
0.14481,0.175,0.17651,0.256
0.1459,0.175,0.17672,0.25668
0.14301,0.17095,0.1840099999999999,0.22204
0.13587,0.168,0.18076,0.19641
0.13125,0.168,0.17651,0.18076
0.18095,0.17636,0.1718,0.22069
0.175,0.17651,0.175,0.1754
0.175,0.17672,0.17636,0.1614
0.17095,0.1840099999999999,0.17636,0.1599799999999999
0.168,0.18076,0.1879,0.157
0.168,0.17651,0.21028,0.15997
0.17636,0.1718,0.237,0.1621699999999999
0.17651,0.175,0.256,0.22006
0.17672,0.17636,0.25668,0.22501
0.1840099999999999,0.17636,0.22204,0.2261399999999999
0.18076,0.1879,0.19641,0.22244
0.17651,0.21028,0.18076,0.22161
0.1718,0.237,0.22069,0.215
0.175,0.256,0.1754,0.2176
0.17636,0.25668,0.1614,0.22171
0.17636,0.22204,0.1599799999999999,0.2149
0.1879,0.19641,0.157,0.2150099999999999
0.21028,0.18076,0.15997,0.22161
0.237,0.22069,0.1621699999999999,0.2372
0.256,0.1754,0.22006,0.24095
0.25668,0.1614,0.22501,0.24558
0.22204,0.1599799999999999,0.2261399999999999,0.24137
0.19641,0.157,0.22244,0.22655
0.18076,0.15997,0.22161,0.21374
0.22069,0.1621699999999999,0.215,0.1565099999999999
0.1754,0.22006,0.2176,0.15312
0.1614,0.22501,0.22171,0.14821
0.1599799999999999,0.2261399999999999,0.2149,0.14821
0.157,0.22244,0.2150099999999999,0.14875
0.15997,0.22161,0.22161,0.15322
0.1621699999999999,0.215,0.2372,0.14821
0.22006,0.2176,0.24095,0.1313
0.22501,0.22171,0.24558,0.132
0.2261399999999999,0.2149,0.24137,0.14211
0.22244,0.2150099999999999,0.22655,0.1488199999999999
0.22161,0.22161,0.21374,0.1483199999999999
