scenario,building,timestep,net_kw,nsl_kw,c3_violated
ZERO (do nothing),11,3329,0.0,9.9999994e-08,0
ZERO (do nothing),11,3330,0.0,9.9999994e-08,0
ZERO (do nothing),11,3331,0.0,9.9999994e-08,0
ZERO (do nothing),11,3332,0.0,9.9999994e-08,0
ZERO (do nothing),11,3333,0.0,9.9999994e-08,0
ZERO (do nothing),11,3334,0.0,9.9999994e-08,0
ZERO (do nothing),11,3335,0.0,9.9999994e-08,0
ZERO (do nothing),11,3336,0.0,9.9999994e-08,0
ZERO (do nothing),11,3337,0.0,9.9999994e-08,0
ZERO (do nothing),11,3338,0.0,9.9999994e-08,0
ZERO (do nothing),11,3339,0.0,9.9999994e-08,0
ZERO (do nothing),11,3340,0.0,9.9999994e-08,0
ZERO (do nothing),11,3341,0.0,9.9999994e-08,0
ZERO (do nothing),11,3342,0.0,0.16683342,0
ZERO (do nothing),11,3343,0.0,2.6931167,0
ZERO (do nothing),11,3344,0.0,2.8119333,0
ZERO (do nothing),11,3345,0.0,5.046883,0
ZERO (do nothing),11,3346,0.0,5.2476,0
ZERO (do nothing),11,3347,0.0,4.0276833,0
ZERO (do nothing),11,3348,0.0,4.966367,0
ZERO (do nothing),11,3349,0.0,2.6584167,0
ZERO (do nothing),11,3350,0.0,1.74635,0
ZERO (do nothing),11,3351,0.0,0.21933338,0
ZERO (do nothing),11,3352,0.0,9.9999994e-08,0
ZERO (do nothing),11,3353,0.0,9.9999994e-08,0
ZERO (do nothing),11,3354,0.0,9.9999994e-08,0
ZERO (do nothing),11,3355,0.0,9.9999994e-08,0
ZERO (do nothing),11,3356,0.0,9.9999994e-08,0
ZERO (do nothing),11,3357,0.0,9.9999994e-08,0
ZERO (do nothing),11,3358,0.0,9.9999994e-08,0
ZERO (do nothing),11,3359,0.0,9.9999994e-08,0
ZERO (do nothing),11,3360,0.0,9.9999994e-08,0
ZERO (do nothing),11,3361,0.0,9.9999994e-08,0
ZERO (do nothing),11,3362,0.0,9.9999994e-08,0
ZERO (do nothing),11,3363,0.0,9.9999994e-08,0
ZERO (do nothing),11,3364,0.0,9.9999994e-08,0
ZERO (do nothing),11,3365,0.0,9.9999994e-08,0
ZERO (do nothing),11,3366,0.0,0.6568167,0
ZERO (do nothing),11,3367,0.0,2.5495834,0
ZERO (do nothing),11,3368,0.0,2.2690334,0
ZERO (do nothing),11,3369,0.0,4.05385,0
ZERO (do nothing),11,3370,0.0,4.5376835,0
ZERO (do nothing),11,3371,0.0,4.1137333,0
ZERO (do nothing),11,3372,0.0,4.155017,0
ZERO (do nothing),11,3373,0.0,3.4230332,0
ZERO (do nothing),11,3374,0.0,1.9894667,0
ZERO (do nothing),11,3375,0.0,0.17810006,0
ZERO (do nothing),11,3376,0.0,9.9999994e-08,0
ZERO (do nothing),11,3377,0.0,9.9999994e-08,0
ZERO (do nothing),11,3378,0.0,9.9999994e-08,0
ZERO (do nothing),11,3379,0.0,9.9999994e-08,0
ZERO (do nothing),11,3380,0.0,9.9999994e-08,0
ZERO (do nothing),11,3381,0.0,9.9999994e-08,0
ZERO (do nothing),11,3382,0.0,9.9999994e-08,0
ZERO (do nothing),11,3383,0.0,9.9999994e-08,0
ZERO (do nothing),11,3384,0.0,9.9999994e-08,0
ZERO (do nothing),11,3385,0.0,9.9999994e-08,0
ZERO (do nothing),11,3386,0.0,9.9999994e-08,0
ZERO (do nothing),11,3387,0.0,9.9999994e-08,0
ZERO (do nothing),11,3388,0.0,9.9999994e-08,0
ZERO (do nothing),11,3389,0.0,9.9999994e-08,0
ZERO (do nothing),11,3390,0.0,0.4090834,0
ZERO (do nothing),11,3391,0.0,1.872725,0
ZERO (do nothing),11,3392,0.0,3.7778833,0
ZERO (do nothing),11,3393,0.0,4.97435,0
ZERO (do nothing),11,3394,0.0,4.23345,0
ZERO (do nothing),11,3395,0.0,4.02185,0
ZERO (do nothing),11,3396,0.0,4.3035665,0
ZERO (do nothing),11,3397,0.0,2.8290668,0
ZERO (do nothing),11,3398,0.0,0.13288338,0
ZERO (do nothing),11,3399,0.0,1.0033142e-07,0
ZERO (do nothing),11,3400,0.0,9.9999994e-08,0
ZERO (do nothing),11,3401,0.0,9.9999994e-08,0
ZERO (do nothing),11,3402,0.0,9.9999994e-08,0
ZERO (do nothing),11,3403,0.0,9.9999994e-08,0
ZERO (do nothing),11,3404,0.0,9.9999994e-08,0
ZERO (do nothing),11,3405,0.0,9.9999994e-08,0
ZERO (do nothing),11,3406,0.0,9.9999994e-08,0
ZERO (do nothing),11,3407,0.0,9.9999994e-08,0
ZERO (do nothing),11,3408,0.0,9.9999994e-08,0
ZERO (do nothing),11,3409,0.0,9.9999994e-08,0
ZERO (do nothing),11,3410,0.0,9.9999994e-08,0
ZERO (do nothing),11,3411,0.0,9.9999994e-08,0
ZERO (do nothing),11,3412,0.0,9.9999994e-08,0
ZERO (do nothing),11,3413,0.0,9.9999994e-08,0
ZERO (do nothing),11,3414,0.0,9.982279e-08,0
ZERO (do nothing),11,3415,0.0,0.10931675,0
ZERO (do nothing),11,3416,0.0,0.06441672,0
ZERO (do nothing),11,3417,0.0,0.042083405,0
ZERO (do nothing),11,3418,0.0,0.09415005,0
ZERO (do nothing),11,3419,0.0,0.2200334,0
ZERO (do nothing),11,3420,0.0,0.43618336,0
ZERO (do nothing),11,3421,0.0,0.102350056,0
ZERO (do nothing),11,3422,0.0,0.0016000964,0
ZERO (do nothing),11,3423,0.0,1.0039042e-07,0
ZERO (do nothing),11,3424,0.0,9.9999994e-08,0
ZERO (do nothing),11,3425,0.0,9.9999994e-08,0
ZERO (do nothing),11,3426,0.0,9.9999994e-08,0
ZERO (do nothing),11,3427,0.0,9.9999994e-08,0
ZERO (do nothing),11,3428,0.0,9.9999994e-08,0
ZERO (do nothing),11,3429,0.0,9.9999994e-08,0
ZERO (do nothing),11,3430,0.0,9.9999994e-08,0
ZERO (do nothing),11,3431,0.0,9.9999994e-08,0
ZERO (do nothing),11,3432,0.0,9.9999994e-08,0
ZERO (do nothing),11,3433,0.0,9.9999994e-08,0
ZERO (do nothing),11,3434,0.0,9.9999994e-08,0
ZERO (do nothing),11,3435,0.0,9.9999994e-08,0
ZERO (do nothing),11,3436,0.0,9.9999994e-08,0
ZERO (do nothing),11,3437,0.0,9.9999994e-08,0
ZERO (do nothing),11,3438,0.0,9.9999994e-08,0
ZERO (do nothing),11,3439,0.0,1.04141236e-07,0
ZERO (do nothing),11,3440,0.0,0.029650085,0
ZERO (do nothing),11,3441,0.0,0.07315006,0
ZERO (do nothing),11,3442,0.0,0.1055667,0
ZERO (do nothing),11,3443,0.0,0.26548338,0
ZERO (do nothing),11,3444,0.0,1.0014834,0
ZERO (do nothing),11,3445,0.0,0.4029667,0
ZERO (do nothing),11,3446,0.0,0.09050005,0
ZERO (do nothing),11,3447,0.0,0.008650087,0
ZERO (do nothing),11,3448,0.0,9.9999994e-08,0
ZERO (do nothing),11,3449,0.0,9.9999994e-08,0
ZERO (do nothing),11,3450,0.0,9.9999994e-08,0
ZERO (do nothing),11,3451,0.0,9.9999994e-08,0
ZERO (do nothing),11,3452,0.0,9.9999994e-08,0
ZERO (do nothing),11,3453,0.0,9.9999994e-08,0
ZERO (do nothing),11,3454,0.0,9.9999994e-08,0
ZERO (do nothing),11,3455,0.0,9.9999994e-08,0
ZERO (do nothing),11,3456,0.0,9.9999994e-08,0
ZERO (do nothing),11,3457,0.0,9.9999994e-08,0
ZERO (do nothing),11,3458,0.0,9.9999994e-08,0
ZERO (do nothing),11,3459,0.0,9.9999994e-08,0
ZERO (do nothing),11,3460,0.0,9.9999994e-08,0
ZERO (do nothing),11,3461,0.0,9.9999994e-08,0
ZERO (do nothing),11,3462,0.0,9.9999994e-08,0
ZERO (do nothing),11,3463,0.0,0.002883428,0
ZERO (do nothing),11,3464,0.0,0.036316734,0
ZERO (do nothing),11,3465,0.0,1.00835166e-07,0
ZERO (do nothing),11,3466,0.0,0.37968338,0
ZERO (do nothing),11,3467,0.0,1.2411667,0
ZERO (do nothing),11,3468,0.0,1.1676667,0
ZERO (do nothing),11,3469,0.0,0.49795005,0
ZERO (do nothing),11,3470,0.0,1.0162537e-07,0
ZERO (do nothing),11,3471,0.0,1.005721e-07,0
ZERO (do nothing),11,3472,0.0,9.9999994e-08,0
ZERO (do nothing),11,3473,0.0,9.9999994e-08,0
ZERO (do nothing),11,3474,0.0,9.9999994e-08,0
ZERO (do nothing),11,3475,0.0,9.9999994e-08,0
ZERO (do nothing),11,3476,0.0,9.9999994e-08,0
ZERO (do nothing),11,3477,0.0,9.9999994e-08,0
ZERO (do nothing),11,3478,0.0,9.9999994e-08,0
ZERO (do nothing),11,3479,0.0,9.9999994e-08,0
ZERO (do nothing),11,3480,0.0,9.9999994e-08,0
ZERO (do nothing),11,3481,0.0,9.9999994e-08,0
ZERO (do nothing),11,3482,0.0,9.9999994e-08,0
ZERO (do nothing),11,3483,0.0,9.9999994e-08,0
ZERO (do nothing),11,3484,0.0,9.9999994e-08,0
ZERO (do nothing),11,3485,0.0,9.9999994e-08,0
ZERO (do nothing),11,3486,0.0,9.9999994e-08,0
ZERO (do nothing),11,3487,0.0,0.11679174,0
ZERO (do nothing),11,3488,0.0,0.24091674,0
ZERO (do nothing),11,3489,0.0,2.3179,0
ZERO (do nothing),11,3490,0.0,3.9786832,0
ZERO (do nothing),11,3491,0.0,5.39715,0
ZERO (do nothing),11,3492,0.0,3.8731666,0
ZERO (do nothing),11,3493,0.0,2.0706832,0
ZERO (do nothing),11,3494,0.0,1.8230333,0
ZERO (do nothing),11,3495,0.0,0.07703341,0
ZERO (do nothing),11,3496,0.0,9.9999994e-08,0
ZERO (do nothing),11,3497,0.0,9.9999994e-08,0
ZERO (do nothing),11,3498,0.0,9.9999994e-08,0
ZERO (do nothing),11,3499,0.0,9.9999994e-08,0
ZERO (do nothing),11,3500,0.0,9.9999994e-08,0
ZERO (do nothing),11,3501,0.0,9.9999994e-08,0
ZERO (do nothing),11,3502,0.0,9.9999994e-08,0
ZERO (do nothing),11,3503,0.0,9.9999994e-08,0
ZERO (do nothing),11,3504,0.0,9.9999994e-08,0
ZERO (do nothing),11,3505,0.0,9.9999994e-08,0
ZERO (do nothing),11,3506,0.0,9.9999994e-08,0
ZERO (do nothing),11,3507,0.0,9.9999994e-08,0
ZERO (do nothing),11,3508,0.0,9.9999994e-08,0
ZERO (do nothing),11,3509,0.0,9.9999994e-08,0
ZERO (do nothing),11,3510,0.0,0.10365007,0
ZERO (do nothing),11,3511,0.0,1.1721667,0
ZERO (do nothing),11,3512,0.0,2.7035666,0
ZERO (do nothing),11,3513,0.0,3.5035834,0
ZERO (do nothing),11,3514,0.0,4.68715,0
ZERO (do nothing),11,3515,0.0,4.6668835,0
ZERO (do nothing),11,3516,0.0,4.2209167,0
ZERO (do nothing),11,3517,0.0,2.83175,0
ZERO (do nothing),11,3518,0.0,1.5416334,0
ZERO (do nothing),11,3519,0.0,0.04181673,0
ZERO (do nothing),11,3520,0.0,9.9999994e-08,0
ZERO (do nothing),11,3521,0.0,9.9999994e-08,0
ZERO (do nothing),11,3522,0.0,9.9999994e-08,0
ZERO (do nothing),11,3523,0.0,9.9999994e-08,0
ZERO (do nothing),11,3524,0.0,9.9999994e-08,0
ZERO (do nothing),11,3525,0.0,9.9999994e-08,0
ZERO (do nothing),11,3526,0.0,9.9999994e-08,0
ZERO (do nothing),11,3527,0.0,9.9999994e-08,0
ZERO (do nothing),11,3528,0.0,9.9999994e-08,0
ZERO (do nothing),11,3529,0.0,9.9999994e-08,0
ZERO (do nothing),11,3530,0.0,9.9999994e-08,0
ZERO (do nothing),11,3531,0.0,9.9999994e-08,0
ZERO (do nothing),11,3532,0.0,9.9999994e-08,0
ZERO (do nothing),11,3533,0.0,9.9999994e-08,0
ZERO (do nothing),11,3534,0.0,0.019783407,0
ZERO (do nothing),11,3535,0.0,0.012383428,0
ZERO (do nothing),11,3536,0.0,1.2101,0
ZERO (do nothing),11,3537,0.0,2.36565,0
ZERO (do nothing),11,3538,0.0,3.5695333,0
ZERO (do nothing),11,3539,0.0,2.84255,0
ZERO (do nothing),11,3540,0.0,2.7468,0
ZERO (do nothing),11,3541,0.0,1.9324334,0
ZERO (do nothing),11,3542,0.0,0.57765007,0
ZERO (do nothing),11,3543,0.0,0.0012334298,0
ZERO (do nothing),11,3544,0.0,9.9999994e-08,0
ZERO (do nothing),11,3545,0.0,9.9999994e-08,0
ZERO (do nothing),11,3546,0.0,9.9999994e-08,0
ZERO (do nothing),11,3547,0.0,9.9999994e-08,0
ZERO (do nothing),11,3548,0.0,9.9999994e-08,0
ZERO (do nothing),11,3549,0.0,9.9999994e-08,0
ZERO (do nothing),11,3550,0.0,9.9999994e-08,0
ZERO (do nothing),11,3551,0.0,9.9999994e-08,0
ZERO (do nothing),11,3552,0.0,9.9999994e-08,0
ZERO (do nothing),11,3553,0.0,9.9999994e-08,0
ZERO (do nothing),11,3554,0.0,9.9999994e-08,0
ZERO (do nothing),11,3555,0.0,9.9999994e-08,0
ZERO (do nothing),11,3556,0.0,9.9999994e-08,0
ZERO (do nothing),11,3557,0.0,9.9999994e-08,0
ZERO (do nothing),11,3558,0.0,0.07116673,0
ZERO (do nothing),11,3559,0.0,1.6224,0
ZERO (do nothing),11,3560,0.0,2.4760833,0
ZERO (do nothing),11,3561,0.0,5.14825,0
ZERO (do nothing),11,3562,0.0,5.02515,0
ZERO (do nothing),11,3563,0.0,5.3683167,0
ZERO (do nothing),11,3564,0.0,3.6924834,0
ZERO (do nothing),11,3565,0.0,3.4180167,0
ZERO (do nothing),11,3566,0.0,1.57335,0
ZERO (do nothing),11,3567,0.0,0.044083413,0
ZERO (do nothing),11,3568,0.0,9.9999994e-08,0
ZERO (do nothing),11,3569,0.0,9.9999994e-08,0
ZERO (do nothing),11,3570,0.0,9.9999994e-08,0
ZERO (do nothing),11,3571,0.0,9.9999994e-08,0
ZERO (do nothing),11,3572,0.0,9.9999994e-08,0
ZERO (do nothing),11,3573,0.0,9.9999994e-08,0
ZERO (do nothing),11,3574,0.0,9.9999994e-08,0
ZERO (do nothing),11,3575,0.0,9.9999994e-08,0
ZERO (do nothing),11,3576,0.0,9.9999994e-08,0
ZERO (do nothing),11,3577,0.0,9.9999994e-08,0
ZERO (do nothing),11,3578,0.0,9.9999994e-08,0
ZERO (do nothing),11,3579,0.0,9.9999994e-08,0
ZERO (do nothing),11,3580,0.0,9.9999994e-08,0
ZERO (do nothing),11,3581,0.0,9.9999994e-08,0
ZERO (do nothing),11,3582,0.0,0.106650084,0
ZERO (do nothing),11,3583,0.0,1.6926833,0
ZERO (do nothing),11,3584,0.0,3.5812166,0
ZERO (do nothing),11,3585,0.0,4.903867,0
ZERO (do nothing),11,3586,0.0,5.1599336,0
ZERO (do nothing),11,3587,0.0,4.9246,0
ZERO (do nothing),11,3588,0.0,4.269417,0
ZERO (do nothing),11,3589,0.0,3.6318166,0
ZERO (do nothing),11,3590,0.0,2.1690667,0
ZERO (do nothing),11,3591,0.0,0.32268336,0
ZERO (do nothing),11,3592,0.0,9.9999994e-08,0
ZERO (do nothing),11,3593,0.0,9.9999994e-08,0
ZERO (do nothing),11,3594,0.0,9.9999994e-08,0
ZERO (do nothing),11,3595,0.0,9.9999994e-08,0
ZERO (do nothing),11,3596,0.0,9.9999994e-08,0
ZERO (do nothing),11,3597,0.0,9.9999994e-08,0
ZERO (do nothing),11,3598,0.0,9.9999994e-08,0
ZERO (do nothing),11,3599,0.0,9.9999994e-08,0
ZERO (do nothing),11,3600,0.0,9.9999994e-08,0
ZERO (do nothing),11,3601,0.0,9.9999994e-08,0
ZERO (do nothing),11,3602,0.0,9.9999994e-08,0
ZERO (do nothing),11,3603,0.0,9.9999994e-08,0
ZERO (do nothing),11,3604,0.0,9.9999994e-08,0
ZERO (do nothing),11,3605,0.0,9.9999994e-08,0
ZERO (do nothing),11,3606,0.0,0.10516673,0
ZERO (do nothing),11,3607,0.0,2.2289,0
ZERO (do nothing),11,3608,0.0,4.0779,0
ZERO (do nothing),11,3609,0.0,4.7646832,0
ZERO (do nothing),11,3610,0.0,5.4171,0
ZERO (do nothing),11,3611,0.0,5.144233,0
ZERO (do nothing),11,3612,0.0,4.4993167,0
ZERO (do nothing),11,3613,0.0,2.27325,0
ZERO (do nothing),11,3614,0.0,0.87055004,0
ZERO (do nothing),11,3615,0.0,1.00244954e-07,0
ZERO (do nothing),11,3616,0.0,9.9999994e-08,0
ZERO (do nothing),11,3617,0.0,9.9999994e-08,0
ZERO (do nothing),11,3618,0.0,9.9999994e-08,0
ZERO (do nothing),11,3619,0.0,9.9999994e-08,0
ZERO (do nothing),11,3620,0.0,9.9999994e-08,0
ZERO (do nothing),11,3621,0.0,9.9999994e-08,0
ZERO (do nothing),11,3622,0.0,9.9999994e-08,0
ZERO (do nothing),11,3623,0.0,9.9999994e-08,0
ZERO (do nothing),11,3624,0.0,9.9999994e-08,0
ZERO (do nothing),11,3625,0.0,9.9999994e-08,0
ZERO (do nothing),11,3626,0.0,9.9999994e-08,0
ZERO (do nothing),11,3627,0.0,9.9999994e-08,0
ZERO (do nothing),11,3628,0.0,9.9999994e-08,0
ZERO (do nothing),11,3629,0.0,9.9999994e-08,0
ZERO (do nothing),11,3630,0.0,9.9999994e-08,0
ZERO (do nothing),11,3631,0.0,1.04649864e-07,0
ZERO (do nothing),11,3632,0.0,9.969076e-08,0
ZERO (do nothing),11,3633,0.0,2.5726001,0
ZERO (do nothing),11,3634,0.0,0.92303336,0
ZERO (do nothing),11,3635,0.0,0.8362833,0
ZERO (do nothing),11,3636,0.0,0.9741167,0
ZERO (do nothing),11,3637,0.0,1.0547167,0
ZERO (do nothing),11,3638,0.0,0.12673338,0
ZERO (do nothing),11,3639,0.0,9.9999994e-08,0
ZERO (do nothing),11,3640,0.0,9.9999994e-08,0
ZERO (do nothing),11,3641,0.0,9.9999994e-08,0
ZERO (do nothing),11,3642,0.0,9.9999994e-08,0
ZERO (do nothing),11,3643,0.0,9.9999994e-08,0
ZERO (do nothing),11,3644,0.0,9.9999994e-08,0
ZERO (do nothing),11,3645,0.0,9.9999994e-08,0
ZERO (do nothing),11,3646,0.0,9.9999994e-08,0
ZERO (do nothing),11,3647,0.0,9.9999994e-08,0
ZERO (do nothing),11,3648,0.0,9.9999994e-08,0
ZERO (do nothing),11,3649,0.0,9.9999994e-08,0
ZERO (do nothing),11,3650,0.0,9.9999994e-08,0
ZERO (do nothing),11,3651,0.0,9.9999994e-08,0
ZERO (do nothing),11,3652,0.0,9.9999994e-08,0
ZERO (do nothing),11,3653,0.0,9.9999994e-08,0
ZERO (do nothing),11,3654,0.0,9.9999994e-08,0
ZERO (do nothing),11,3655,0.0,0.0027500934,0
ZERO (do nothing),11,3656,0.0,0.12606671,0
ZERO (do nothing),11,3657,0.0,0.14423339,0
ZERO (do nothing),11,3658,0.0,0.08618339,0
ZERO (do nothing),11,3659,0.0,0.058566738,0
ZERO (do nothing),11,3660,0.0,0.03448341,0
ZERO (do nothing),11,3661,0.0,0.027383415,0
ZERO (do nothing),11,3662,0.0,0.00111676,0
ZERO (do nothing),11,3663,0.0,9.99591e-08,0
ZERO (do nothing),11,3664,0.0,9.9999994e-08,0
ZERO (do nothing),11,3665,0.0,9.9999994e-08,0
ZERO (do nothing),11,3666,0.0,9.9999994e-08,0
ZERO (do nothing),11,3667,0.0,9.9999994e-08,0
ZERO (do nothing),11,3668,0.0,9.9999994e-08,0
ZERO (do nothing),11,3669,0.0,9.9999994e-08,0
ZERO (do nothing),11,3670,0.0,9.9999994e-08,0
ZERO (do nothing),11,3671,0.0,9.9999994e-08,0
ZERO (do nothing),11,3672,0.0,9.9999994e-08,0
ZERO (do nothing),11,3673,0.0,9.9999994e-08,0
ZERO (do nothing),11,3674,0.0,9.9999994e-08,0
ZERO (do nothing),11,3675,0.0,9.9999994e-08,0
ZERO (do nothing),11,3676,0.0,9.9999994e-08,0
ZERO (do nothing),11,3677,0.0,9.9999994e-08,0
ZERO (do nothing),11,3678,0.0,0.11431675,0
ZERO (do nothing),11,3679,0.0,2.04245,0
ZERO (do nothing),11,3680,0.0,3.131,0
ZERO (do nothing),11,3681,0.0,4.587283,0
ZERO (do nothing),11,3682,0.0,4.0135665,0
ZERO (do nothing),11,3683,0.0,4.8320165,0
ZERO (do nothing),11,3684,0.0,0.68953335,0
ZERO (do nothing),11,3685,0.0,0.03723341,0
ZERO (do nothing),11,3686,0.0,9.970011e-08,0
ZERO (do nothing),11,3687,0.0,9.9999994e-08,0
ZERO (do nothing),11,3688,0.0,0.0037000966,0
ZERO (do nothing),11,3689,0.0,9.9999994e-08,0
ZERO (do nothing),11,3690,0.0,9.9999994e-08,0
ZERO (do nothing),11,3691,0.0,9.9999994e-08,0
ZERO (do nothing),11,3692,0.0,9.9999994e-08,0
ZERO (do nothing),11,3693,0.0,9.9999994e-08,0
ZERO (do nothing),11,3694,0.0,9.9999994e-08,0
ZERO (do nothing),11,3695,0.0,9.9999994e-08,0
ZERO (do nothing),11,3696,0.0,9.9999994e-08,0
ZERO (do nothing),11,3697,0.0,9.9999994e-08,0
ZERO (do nothing),11,3698,0.0,9.9999994e-08,0
ZERO (do nothing),11,3699,0.0,9.9999994e-08,0
ZERO (do nothing),11,3700,0.0,9.9999994e-08,0
ZERO (do nothing),11,3701,0.0,9.9999994e-08,0
ZERO (do nothing),11,3702,0.0,9.9999994e-08,0
ZERO (do nothing),11,3703,0.0,0.06511673,0
ZERO (do nothing),11,3704,0.0,0.37750006,0
ZERO (do nothing),11,3705,0.0,0.24838339,0
ZERO (do nothing),11,3706,0.0,0.33588338,0
ZERO (do nothing),11,3707,0.0,0.39868337,0
ZERO (do nothing),11,3708,0.0,0.19105005,0
ZERO (do nothing),11,3709,0.0,0.47675002,0
ZERO (do nothing),11,3710,0.0,0.30885005,0
ZERO (do nothing),11,3711,0.0,0.02638342,0
ZERO (do nothing),11,3712,0.0,9.9999994e-08,0
ZERO (do nothing),11,3713,0.0,9.9999994e-08,0
ZERO (do nothing),11,3714,0.0,9.9999994e-08,0
ZERO (do nothing),11,3715,0.0,9.9999994e-08,0
ZERO (do nothing),11,3716,0.0,9.9999994e-08,0
ZERO (do nothing),11,3717,0.0,9.9999994e-08,0
ZERO (do nothing),11,3718,0.0,9.9999994e-08,0
ZERO (do nothing),11,3719,0.0,9.9999994e-08,0
ZERO (do nothing),11,3720,0.0,9.9999994e-08,0
ZERO (do nothing),11,3721,0.0,9.9999994e-08,0
ZERO (do nothing),11,3722,0.0,9.9999994e-08,0
ZERO (do nothing),11,3723,0.0,9.9999994e-08,0
ZERO (do nothing),11,3724,0.0,9.9999994e-08,0
ZERO (do nothing),11,3725,0.0,9.9999994e-08,0
ZERO (do nothing),11,3726,0.0,9.9999994e-08,0
ZERO (do nothing),11,3727,0.0,0.20916674,0
ZERO (do nothing),11,3728,0.0,0.77403337,0
ZERO (do nothing),11,3729,0.0,0.9999834,0
ZERO (do nothing),11,3730,0.0,0.98362505,0
ZERO (do nothing),11,3731,0.0,1.2384334,0
ZERO (do nothing),11,3732,0.0,1.1546334,0
ZERO (do nothing),11,3733,0.0,0.8742167,0
ZERO (do nothing),11,3734,0.0,0.47670004,0
ZERO (do nothing),11,3735,0.0,0.043966737,0
ZERO (do nothing),11,3736,0.0,9.9999994e-08,0
ZERO (do nothing),11,3737,0.0,9.9999994e-08,0
ZERO (do nothing),11,3738,0.0,9.9999994e-08,0
ZERO (do nothing),11,3739,0.0,9.9999994e-08,0
ZERO (do nothing),11,3740,0.0,9.9999994e-08,0
ZERO (do nothing),11,3741,0.0,9.9999994e-08,0
ZERO (do nothing),11,3742,0.0,9.9999994e-08,0
ZERO (do nothing),11,3743,0.0,9.9999994e-08,0
ZERO (do nothing),11,3744,0.0,9.9999994e-08,0
ZERO (do nothing),11,3745,0.0,9.9999994e-08,0
ZERO (do nothing),11,3746,0.0,9.9999994e-08,0
ZERO (do nothing),11,3747,0.0,9.9999994e-08,0
ZERO (do nothing),11,3748,0.0,9.9999994e-08,0
ZERO (do nothing),11,3749,0.0,9.9999994e-08,0
ZERO (do nothing),11,3750,0.0,0.085333414,0
ZERO (do nothing),11,3751,0.0,1.3852834,0
ZERO (do nothing),11,3752,0.0,2.2409,0
ZERO (do nothing),11,3753,0.0,3.6878,0
ZERO (do nothing),11,3754,0.0,3.1255167,0
ZERO (do nothing),11,3755,0.0,2.2802334,0
ZERO (do nothing),11,3756,0.0,0.3657667,0
ZERO (do nothing),11,3757,0.0,0.07392784,0
ZERO (do nothing),11,3758,0.0,1.0146647e-07,0
ZERO (do nothing),11,3759,0.0,9.9986366e-08,0
ZERO (do nothing),11,3760,0.0,9.9999994e-08,0
ZERO (do nothing),11,3761,0.0,9.9999994e-08,0
ZERO (do nothing),11,3762,0.0,9.9999994e-08,0
ZERO (do nothing),11,3763,0.0,9.9999994e-08,0
ZERO (do nothing),11,3764,0.0,9.9999994e-08,0
ZERO (do nothing),11,3765,0.0,9.9999994e-08,0
ZERO (do nothing),11,3766,0.0,9.9999994e-08,0
ZERO (do nothing),11,3767,0.0,9.9999994e-08,0
ZERO (do nothing),11,3768,0.0,9.9999994e-08,0
ZERO (do nothing),11,3769,0.0,9.9999994e-08,0
ZERO (do nothing),11,3770,0.0,9.9999994e-08,0
ZERO (do nothing),11,3771,0.0,9.9999994e-08,0
ZERO (do nothing),11,3772,0.0,9.9999994e-08,0
ZERO (do nothing),11,3773,0.0,9.9999994e-08,0
ZERO (do nothing),11,3774,0.0,9.9999994e-08,0
ZERO (do nothing),11,3775,0.0,1.0184346e-07,0
ZERO (do nothing),11,3776,0.0,0.13335006,0
ZERO (do nothing),11,3777,0.0,0.4702167,0
ZERO (do nothing),11,3778,0.0,0.52278334,0
ZERO (do nothing),11,3779,0.0,0.43170002,0
ZERO (do nothing),11,3780,0.0,0.5306167,0
ZERO (do nothing),11,3781,0.0,0.04661674,0
ZERO (do nothing),11,3782,0.0,1.0002258e-07,0
ZERO (do nothing),11,3783,0.0,9.9999994e-08,0
ZERO (do nothing),11,3784,0.0,9.9999994e-08,0
ZERO (do nothing),11,3785,0.0,9.9999994e-08,0
ZERO (do nothing),11,3786,0.0,9.9999994e-08,0
ZERO (do nothing),11,3787,0.0,9.9999994e-08,0
ZERO (do nothing),11,3788,0.0,9.9999994e-08,0
ZERO (do nothing),11,3789,0.0,9.9999994e-08,0
ZERO (do nothing),11,3790,0.0,9.9999994e-08,0
ZERO (do nothing),11,3791,0.0,9.9999994e-08,0
ZERO (do nothing),11,3792,0.0,9.9999994e-08,0
ZERO (do nothing),11,3793,0.0,9.9999994e-08,0
ZERO (do nothing),11,3794,0.0,9.9999994e-08,0
ZERO (do nothing),11,3795,0.0,9.9999994e-08,0
ZERO (do nothing),11,3796,0.0,9.9999994e-08,0
ZERO (do nothing),11,3797,0.0,9.9999994e-08,0
ZERO (do nothing),11,3798,0.0,0.16166674,0
ZERO (do nothing),11,3799,0.0,1.1741,0
ZERO (do nothing),11,3800,0.0,2.9493833,0
ZERO (do nothing),11,3801,0.0,3.5883167,0
ZERO (do nothing),11,3802,0.0,1.3269501,0
ZERO (do nothing),11,3803,0.0,4.4725833,0
ZERO (do nothing),11,3804,0.0,4.32325,0
ZERO (do nothing),11,3805,0.0,3.5341833,0
ZERO (do nothing),11,3806,0.0,2.1543167,0
ZERO (do nothing),11,3807,0.0,0.52508336,0
ZERO (do nothing),11,3808,0.0,9.9999994e-08,0
ZERO (do nothing),11,3809,0.0,9.9999994e-08,0
ZERO (do nothing),11,3810,0.0,9.9999994e-08,0
ZERO (do nothing),11,3811,0.0,9.9999994e-08,0
ZERO (do nothing),11,3812,0.0,9.9999994e-08,0
